Delivery_ID,Driver_ID,Timestamp,Order_Value_INR,Distance_Variance_Pct,Flag_Distance_Tampering,Flag_High_Value_Leakage,Flag_GPS_Spoofing,Total_Risk_Score,Risk_Category
DEL-10885,DRV-004,"2026-09-02 09:52:00",1225,2.11,0,0,0,0,"Low Risk"
DEL-10895,DRV-004,"2026-09-02 10:05:00",7636,3.5,0,0,0,0,"Low Risk"
DEL-11000,DRV-004,"2026-09-02 10:17:00",6340,3.58,0,0,0,0,"Low Risk"
DEL-10078,DRV-005,"2026-09-02 08:09:00",11319,3.68,0,0,0,0,"Low Risk"
DEL-10107,DRV-005,"2026-09-02 08:18:00",21856,4.8,0,0,0,0,"Low Risk"
DEL-10115,DRV-005,"2026-09-02 08:32:00",11681,4.34,0,0,0,0,"Low Risk"
DEL-10253,DRV-005,"2026-09-02 08:36:00",3458,2.87,0,0,0,0,"Low Risk"
DEL-10319,DRV-005,"2026-09-02 08:47:00",10888,2.66,0,0,0,0,"Low Risk"
DEL-10427,DRV-005,"2026-09-02 09:05:00",22396,2.64,0,0,0,0,"Low Risk"
DEL-10467,DRV-005,"2026-09-02 09:11:00",13906,1.57,0,0,0,0,"Low Risk"
DEL-10469,DRV-005,"2026-09-02 09:16:00",20093,3.15,0,0,0,0,"Low Risk"
DEL-10533,DRV-005,"2026-09-02 09:18:00",895,1.54,0,0,0,0,"Low Risk"
DEL-10608,DRV-005,"2026-09-02 09:21:00",1594,2.29,0,0,0,0,"Low Risk"
DEL-10756,DRV-005,"2026-09-02 09:32:00",5538,3.88,0,0,0,0,"Low Risk"
DEL-10761,DRV-005,"2026-09-02 09:44:00",16976,4.1,0,0,0,0,"Low Risk"
DEL-10773,DRV-005,"2026-09-02 09:58:00",10913,2.32,0,0,0,0,"Low Risk"
DEL-10791,DRV-005,"2026-09-02 10:01:00",12831,2.4,0,0,0,0,"Low Risk"
DEL-10106,DRV-006,"2026-09-02 08:13:00",18175,1.91,0,0,0,0,"Low Risk"
DEL-10277,DRV-006,"2026-09-02 08:28:00",7775,4.74,0,0,0,0,"Low Risk"
DEL-10301,DRV-006,"2026-09-02 08:47:00",10187,3.46,0,0,0,0,"Low Risk"
DEL-10435,DRV-006,"2026-09-02 08:58:00",21795,2.61,0,0,0,0,"Low Risk"
DEL-10437,DRV-006,"2026-09-02 09:06:00",14718,3.24,0,0,0,0,"Low Risk"
DEL-10527,DRV-006,"2026-09-02 09:14:00",5087,2.38,0,0,0,0,"Low Risk"
DEL-10603,DRV-006,"2026-09-02 09:16:00",22455,2.77,0,0,0,0,"Low Risk"
DEL-10638,DRV-006,"2026-09-02 09:23:00",7426,3.94,0,0,0,0,"Low Risk"
DEL-10690,DRV-006,"2026-09-02 09:30:00",2959,4.62,0,0,0,0,"Low Risk"
DEL-10695,DRV-006,"2026-09-02 09:40:00",11730,2.6,0,0,0,0,"Low Risk"
DEL-10869,DRV-006,"2026-09-02 09:54:00",13274,2.01,0,0,0,0,"Low Risk"
DEL-10915,DRV-006,"2026-09-02 10:11:00",21436,3.24,0,0,0,0,"Low Risk"
DEL-10988,DRV-006,"2026-09-02 10:13:00",23166,3.83,0,0,0,0,"Low Risk"
DEL-10041,DRV-007,"2026-09-02 08:12:00",6732,1.57,0,0,0,0,"Low Risk"
DEL-10059,DRV-007,"2026-09-02 08:17:00",5593,3.44,0,0,0,0,"Low Risk"
DEL-10111,DRV-007,"2026-09-02 08:30:00",10722,2.58,0,0,0,0,"Low Risk"
DEL-10116,DRV-007,"2026-09-02 08:36:00",12368,3.79,0,0,0,0,"Low Risk"
DEL-10175,DRV-007,"2026-09-02 08:42:00",23565,1.68,0,0,0,0,"Low Risk"
DEL-10221,DRV-007,"2026-09-02 08:56:00",12710,3.37,0,0,0,0,"Low Risk"
DEL-10260,DRV-007,"2026-09-02 08:59:00",13166,3.88,0,0,0,0,"Low Risk"
DEL-10438,DRV-007,"2026-09-02 09:05:00",1894,4.61,0,0,0,0,"Low Risk"
DEL-10451,DRV-007,"2026-09-02 09:11:00",10601,4.01,0,0,0,0,"Low Risk"
DEL-10452,DRV-007,"2026-09-02 09:21:00",6640,3.12,0,0,0,0,"Low Risk"
DEL-10473,DRV-007,"2026-09-02 09:31:00",17233,2.7,0,0,0,0,"Low Risk"
DEL-10499,DRV-007,"2026-09-02 09:38:00",21919,4.47,0,0,0,0,"Low Risk"
DEL-10605,DRV-007,"2026-09-02 09:52:00",2077,3.95,0,0,0,0,"Low Risk"
DEL-10607,DRV-007,"2026-09-02 09:54:00",19441,1.67,0,0,0,0,"Low Risk"
DEL-10612,DRV-007,"2026-09-02 10:09:00",6725,3.7,0,0,0,0,"Low Risk"
DEL-10653,DRV-007,"2026-09-02 10:16:00",11519,4.43,0,0,0,0,"Low Risk"
DEL-10685,DRV-007,"2026-09-02 10:31:00",20740,1.49,0,0,0,0,"Low Risk"
DEL-10686,DRV-007,"2026-09-02 10:44:00",20455,4.3,0,0,0,0,"Low Risk"
DEL-10867,DRV-007,"2026-09-02 11:06:00",16005,0.9,0,0,0,0,"Low Risk"
DEL-10918,DRV-007,"2026-09-02 11:08:00",8069,1.71,0,0,0,0,"Low Risk"
DEL-10028,DRV-008,"2026-09-02 08:15:00",10576,1.98,0,0,0,0,"Low Risk"
DEL-10079,DRV-008,"2026-09-02 08:19:00",10340,3.68,0,0,0,0,"Low Risk"
DEL-10091,DRV-008,"2026-09-02 08:24:00",15725,4.76,0,0,0,0,"Low Risk"
DEL-10160,DRV-008,"2026-09-02 08:31:00",5545,3.01,0,0,0,0,"Low Risk"
DEL-10235,DRV-008,"2026-09-02 08:46:00",22732,3.13,0,0,0,0,"Low Risk"
DEL-10375,DRV-008,"2026-09-02 08:53:00",24457,3.85,0,0,0,0,"Low Risk"
DEL-10417,DRV-008,"2026-09-02 09:05:00",16193,2.57,0,0,0,0,"Low Risk"
DEL-10489,DRV-008,"2026-09-02 09:14:00",23222,2.68,0,0,0,0,"Low Risk"
DEL-10497,DRV-008,"2026-09-02 09:23:00",9278,3.2,0,0,0,0,"Low Risk"
DEL-10501,DRV-008,"2026-09-02 09:37:00",8264,4.45,0,0,0,0,"Low Risk"
DEL-10522,DRV-008,"2026-09-02 09:39:00",14338,2.93,0,0,0,0,"Low Risk"
DEL-10616,DRV-008,"2026-09-02 09:51:00",13524,4.52,0,0,0,0,"Low Risk"
DEL-10693,DRV-008,"2026-09-02 09:55:00",2003,3.57,0,0,0,0,"Low Risk"
DEL-10950,DRV-008,"2026-09-02 10:08:00",15939,1.76,0,0,0,0,"Low Risk"
DEL-10989,DRV-008,"2026-09-02 10:20:00",23641,1.47,0,0,0,0,"Low Risk"
DEL-10056,DRV-009,"2026-09-02 08:09:00",2754,2.14,0,0,0,0,"Low Risk"
DEL-10133,DRV-009,"2026-09-02 08:24:00",16585,3.28,0,0,0,0,"Low Risk"
DEL-10190,DRV-009,"2026-09-02 08:34:00",12488,4.33,0,0,0,0,"Low Risk"
DEL-10312,DRV-009,"2026-09-02 08:50:00",15312,5,0,0,0,0,"Low Risk"
DEL-10321,DRV-009,"2026-09-02 09:04:00",2315,2.17,0,0,0,0,"Low Risk"
DEL-10490,DRV-009,"2026-09-02 09:19:00",14362,3.52,0,0,0,0,"Low Risk"
DEL-10492,DRV-009,"2026-09-02 09:27:00",15278,4.4,0,0,0,0,"Low Risk"
DEL-10545,DRV-009,"2026-09-02 09:57:00",9306,4.07,0,0,0,0,"Low Risk"
DEL-10564,DRV-009,"2026-09-02 10:07:00",9052,3.82,0,0,0,0,"Low Risk"
DEL-10678,DRV-009,"2026-09-02 10:24:00",1218,1.4,0,0,0,0,"Low Risk"
DEL-10722,DRV-009,"2026-09-02 10:37:00",22045,3.03,0,0,0,0,"Low Risk"
DEL-10793,DRV-009,"2026-09-02 10:49:00",8036,1.82,0,0,0,0,"Low Risk"
DEL-10886,DRV-009,"2026-09-02 11:06:00",24325,1.37,0,0,0,0,"Low Risk"
DEL-10966,DRV-009,"2026-09-02 11:16:00",5040,4.46,0,0,0,0,"Low Risk"
DEL-10006,DRV-010,"2026-09-02 08:05:00",11529,2.55,0,0,0,0,"Low Risk"
DEL-10065,DRV-010,"2026-09-02 08:16:00",1870,4.58,0,0,0,0,"Low Risk"
DEL-10089,DRV-010,"2026-09-02 08:28:00",681,1.86,0,0,0,0,"Low Risk"
DEL-10162,DRV-010,"2026-09-02 08:35:00",20140,4.46,0,0,0,0,"Low Risk"
DEL-10207,DRV-010,"2026-09-02 08:49:00",20029,4.44,0,0,0,0,"Low Risk"
DEL-10215,DRV-010,"2026-09-02 09:10:00",9511,2.67,0,0,0,0,"Low Risk"
DEL-10229,DRV-010,"2026-09-02 09:13:00",13632,4,0,0,0,0,"Low Risk"
DEL-10247,DRV-010,"2026-09-02 09:17:00",6185,4.1,0,0,0,0,"Low Risk"
DEL-10267,DRV-010,"2026-09-02 09:23:00",3814,3.64,0,0,0,0,"Low Risk"
DEL-10406,DRV-010,"2026-09-02 09:40:00",17580,2.18,0,0,0,0,"Low Risk"
DEL-10411,DRV-010,"2026-09-02 09:47:00",2388,4.84,0,0,0,0,"Low Risk"
DEL-10450,DRV-010,"2026-09-02 09:55:00",21271,2.31,0,0,0,0,"Low Risk"
DEL-10561,DRV-010,"2026-09-02 10:07:00",3548,4.61,0,0,0,0,"Low Risk"
DEL-10630,DRV-010,"2026-09-02 10:17:00",19765,4.71,0,0,0,0,"Low Risk"
DEL-10666,DRV-010,"2026-09-02 10:32:00",7063,4.99,0,0,0,0,"Low Risk"
DEL-10731,DRV-010,"2026-09-02 10:36:00",2354,3.98,0,0,0,0,"Low Risk"
DEL-10898,DRV-010,"2026-09-02 10:47:00",3432,2.98,0,0,0,0,"Low Risk"
DEL-10900,DRV-010,"2026-09-02 10:58:00",4019,1.95,0,0,0,0,"Low Risk"
DEL-10910,DRV-010,"2026-09-02 11:06:00",11070,1.42,0,0,0,0,"Low Risk"
DEL-10970,DRV-010,"2026-09-02 11:10:00",10942,2.23,0,0,0,0,"Low Risk"
DEL-10992,DRV-010,"2026-09-02 11:21:00",23832,2.27,0,0,0,0,"Low Risk"
DEL-10998,DRV-010,"2026-09-02 11:24:00",11936,4.39,0,0,0,0,"Low Risk"
DEL-10013,DRV-011,"2026-09-02 08:15:00",8521,2.51,0,0,0,0,"Low Risk"
DEL-10024,DRV-011,"2026-09-02 08:29:00",24161,4.89,0,0,0,0,"Low Risk"
DEL-10110,DRV-011,"2026-09-02 08:49:00",24039,4.88,0,0,0,0,"Low Risk"
DEL-10145,DRV-011,"2026-09-02 09:17:00",19998,2.74,0,0,0,0,"Low Risk"
DEL-10322,DRV-011,"2026-09-02 09:24:00",23743,4.77,0,0,0,0,"Low Risk"
DEL-10325,DRV-011,"2026-09-02 09:37:00",19526,3.59,0,0,0,0,"Low Risk"
DEL-10336,DRV-011,"2026-09-02 09:39:00",17366,4.49,0,0,0,0,"Low Risk"
DEL-10456,DRV-011,"2026-09-02 09:45:00",6054,2.21,0,0,0,0,"Low Risk"
DEL-10606,DRV-011,"2026-09-02 10:05:00",16657,3.2,0,0,0,0,"Low Risk"
DEL-10694,DRV-011,"2026-09-02 10:17:00",14843,4.56,0,0,0,0,"Low Risk"
DEL-10753,DRV-011,"2026-09-02 10:47:00",18128,3.49,0,0,0,0,"Low Risk"
DEL-10880,DRV-011,"2026-09-02 11:02:00",21667,1.85,0,0,0,0,"Low Risk"
DEL-10042,DRV-012,"2026-09-02 08:06:00",8685,4.29,0,0,0,0,"Low Risk"
DEL-10178,DRV-012,"2026-09-02 08:10:00",3087,3.55,0,0,0,0,"Low Risk"
DEL-10257,DRV-012,"2026-09-02 08:13:00",23687,2.87,0,0,0,0,"Low Risk"
DEL-10371,DRV-012,"2026-09-02 08:20:00",6260,4.14,0,0,0,0,"Low Risk"
DEL-10372,DRV-012,"2026-09-02 08:34:00",9985,2.18,0,0,0,0,"Low Risk"
DEL-10551,DRV-012,"2026-09-02 08:50:00",1658,1.87,0,0,0,0,"Low Risk"
DEL-10588,DRV-012,"2026-09-02 08:58:00",19915,4.6,0,0,0,0,"Low Risk"
DEL-10593,DRV-012,"2026-09-02 09:07:00",11103,1.57,0,0,0,0,"Low Risk"
DEL-10692,DRV-012,"2026-09-02 09:17:00",10021,2.73,0,0,0,0,"Low Risk"
DEL-10740,DRV-012,"2026-09-02 09:19:00",4410,2.74,0,0,0,0,"Low Risk"
DEL-10794,DRV-012,"2026-09-02 09:42:00",20227,3.76,0,0,0,0,"Low Risk"
DEL-10799,DRV-012,"2026-09-02 09:52:00",13785,4.53,0,0,0,0,"Low Risk"
DEL-10838,DRV-012,"2026-09-02 09:56:00",12084,1.69,0,0,0,0,"Low Risk"
DEL-10854,DRV-012,"2026-09-02 10:01:00",4906,4.11,0,0,0,0,"Low Risk"
DEL-10865,DRV-012,"2026-09-02 10:08:00",4597,3.66,0,0,0,0,"Low Risk"
DEL-10883,DRV-012,"2026-09-02 10:17:00",4116,3.33,0,0,0,0,"Low Risk"
DEL-10904,DRV-012,"2026-09-02 10:30:00",11106,2.12,0,0,0,0,"Low Risk"
DEL-10123,DRV-013,"2026-09-02 08:25:00",24095,3.04,0,0,0,0,"Low Risk"
DEL-10131,DRV-013,"2026-09-02 08:31:00",12325,1.06,0,0,0,0,"Low Risk"
DEL-10187,DRV-013,"2026-09-02 08:45:00",22708,3.52,0,0,0,0,"Low Risk"
DEL-10246,DRV-013,"2026-09-02 08:52:00",11948,1.92,0,0,0,0,"Low Risk"
DEL-10294,DRV-013,"2026-09-02 09:10:00",10841,4.94,0,0,0,0,"Low Risk"
DEL-10359,DRV-013,"2026-09-02 09:25:00",9642,1.88,0,0,0,0,"Low Risk"
DEL-10369,DRV-013,"2026-09-02 09:28:00",9912,3.58,0,0,0,0,"Low Risk"
DEL-10414,DRV-013,"2026-09-02 09:43:00",12859,4.55,0,0,0,0,"Low Risk"
DEL-10415,DRV-013,"2026-09-02 09:53:00",19753,2.95,0,0,0,0,"Low Risk"
DEL-10423,DRV-013,"2026-09-02 10:05:00",12946,3.03,0,0,0,0,"Low Risk"
DEL-10556,DRV-013,"2026-09-02 10:09:00",10458,2.91,0,0,0,0,"Low Risk"
DEL-10566,DRV-013,"2026-09-02 10:14:00",19659,1.39,0,0,0,0,"Low Risk"
DEL-10641,DRV-013,"2026-09-02 10:29:00",8675,1.18,0,0,0,0,"Low Risk"
DEL-10665,DRV-013,"2026-09-02 10:38:00",22805,2.66,0,0,0,0,"Low Risk"
DEL-10672,DRV-013,"2026-09-02 10:46:00",961,1.08,0,0,0,0,"Low Risk"
DEL-10687,DRV-013,"2026-09-02 10:59:00",13926,1.15,0,0,0,0,"Low Risk"
DEL-10718,DRV-013,"2026-09-02 11:14:00",4031,4.72,0,0,0,0,"Low Risk"
DEL-10912,DRV-013,"2026-09-02 11:35:00",6778,3.3,0,0,0,0,"Low Risk"
DEL-10942,DRV-013,"2026-09-02 11:37:00",21872,3.21,0,0,0,0,"Low Risk"
DEL-10972,DRV-013,"2026-09-02 11:49:00",6553,3.3,0,0,0,0,"Low Risk"
DEL-10976,DRV-013,"2026-09-02 12:04:00",13888,4.72,0,0,0,0,"Low Risk"
DEL-10012,DRV-014,"2026-09-02 08:11:00",23497,3.42,0,0,0,0,"Low Risk"
DEL-10016,DRV-014,"2026-09-02 08:26:00",19085,1.85,0,0,0,0,"Low Risk"
DEL-10053,DRV-014,"2026-09-02 08:29:00",10795,2.55,0,0,0,0,"Low Risk"
DEL-10084,DRV-014,"2026-09-02 08:36:00",24615,2.15,0,0,0,0,"Low Risk"
DEL-10266,DRV-014,"2026-09-02 08:45:00",16434,4.94,0,0,0,0,"Low Risk"
DEL-10338,DRV-014,"2026-09-02 08:50:00",2094,2.98,0,0,0,0,"Low Risk"
DEL-10503,DRV-014,"2026-09-02 09:00:00",19180,3.37,0,0,0,0,"Low Risk"
DEL-10754,DRV-014,"2026-09-02 09:39:00",7485,4.37,0,0,0,0,"Low Risk"
DEL-10755,DRV-014,"2026-09-02 09:45:00",23527,3.57,0,0,0,0,"Low Risk"
DEL-10925,DRV-014,"2026-09-02 09:47:00",18530,2.46,0,0,0,0,"Low Risk"
DEL-10034,DRV-015,"2026-09-02 08:11:00",1189,3.15,0,0,0,0,"Low Risk"
DEL-10086,DRV-015,"2026-09-02 08:25:00",5328,1.96,0,0,0,0,"Low Risk"
DEL-10142,DRV-015,"2026-09-02 08:31:00",9764,1.24,0,0,0,0,"Low Risk"
DEL-10143,DRV-015,"2026-09-02 08:43:00",20981,2.7,0,0,0,0,"Low Risk"
DEL-10212,DRV-015,"2026-09-02 08:48:00",1920,2.85,0,0,0,0,"Low Risk"
DEL-10218,DRV-015,"2026-09-02 08:55:00",15360,3.95,0,0,0,0,"Low Risk"
DEL-10400,DRV-015,"2026-09-02 09:00:00",11842,1.75,0,0,0,0,"Low Risk"
DEL-10404,DRV-015,"2026-09-02 09:05:00",2349,1.95,0,0,0,0,"Low Risk"
DEL-10521,DRV-015,"2026-09-02 09:11:00",15083,3.77,0,0,0,0,"Low Risk"
DEL-10523,DRV-015,"2026-09-02 09:17:00",24445,2.29,0,0,0,0,"Low Risk"
DEL-10586,DRV-015,"2026-09-02 09:27:00",3781,2.05,0,0,0,0,"Low Risk"
DEL-10662,DRV-015,"2026-09-02 09:34:00",24886,4.13,0,0,0,0,"Low Risk"
DEL-10782,DRV-015,"2026-09-02 09:48:00",19820,1.56,0,0,0,0,"Low Risk"
DEL-10787,DRV-015,"2026-09-02 09:57:00",7275,2.76,0,0,0,0,"Low Risk"
DEL-10914,DRV-015,"2026-09-02 10:09:00",2822,3.6,0,0,0,0,"Low Risk"
DEL-10928,DRV-015,"2026-09-02 10:12:00",10818,4.72,0,0,0,0,"Low Risk"
DEL-10977,DRV-015,"2026-09-02 10:18:00",7146,1.72,0,0,0,0,"Low Risk"
DEL-10018,DRV-016,"2026-09-02 08:04:00",18161,4.62,0,0,0,0,"Low Risk"
DEL-10051,DRV-016,"2026-09-02 08:08:00",19167,3.46,0,0,0,0,"Low Risk"
DEL-10068,DRV-016,"2026-09-02 08:14:00",6301,1.72,0,0,0,0,"Low Risk"
DEL-10119,DRV-016,"2026-09-02 08:17:00",3339,1.97,0,0,0,0,"Low Risk"
DEL-10124,DRV-016,"2026-09-02 08:19:00",21664,2.76,0,0,0,0,"Low Risk"
DEL-10137,DRV-016,"2026-09-02 08:30:00",14137,4,0,0,0,0,"Low Risk"
DEL-10174,DRV-016,"2026-09-02 08:40:00",9916,2.77,0,0,0,0,"Low Risk"
DEL-10179,DRV-016,"2026-09-02 08:50:00",19608,2.87,0,0,0,0,"Low Risk"
DEL-10306,DRV-016,"2026-09-02 08:53:00",12503,4.81,0,0,0,0,"Low Risk"
DEL-10418,DRV-016,"2026-09-02 08:58:00",9775,3.13,0,0,0,0,"Low Risk"
DEL-10464,DRV-016,"2026-09-02 09:08:00",9684,1.39,0,0,0,0,"Low Risk"
DEL-10529,DRV-016,"2026-09-02 09:25:00",20161,4.08,0,0,0,0,"Low Risk"
DEL-10532,DRV-016,"2026-09-02 09:32:00",4194,3.56,0,0,0,0,"Low Risk"
DEL-10552,DRV-016,"2026-09-02 09:38:00",24102,4.26,0,0,0,0,"Low Risk"
DEL-10623,DRV-016,"2026-09-02 09:42:00",3087,2.99,0,0,0,0,"Low Risk"
DEL-10840,DRV-016,"2026-09-02 09:55:00",7275,4.32,0,0,0,0,"Low Risk"
DEL-10849,DRV-016,"2026-09-02 10:09:00",20589,1.8,0,0,0,0,"Low Risk"
DEL-10897,DRV-016,"2026-09-02 10:15:00",1876,3.42,0,0,0,0,"Low Risk"
DEL-10979,DRV-016,"2026-09-02 10:26:00",1870,3.84,0,0,0,0,"Low Risk"
DEL-10046,DRV-017,"2026-09-02 08:05:00",15409,3.76,0,0,0,0,"Low Risk"
DEL-10061,DRV-017,"2026-09-02 08:09:00",2164,4.34,0,0,0,0,"Low Risk"
DEL-10128,DRV-017,"2026-09-02 08:18:00",24135,1.49,0,0,0,0,"Low Risk"
DEL-10180,DRV-017,"2026-09-02 08:36:00",22351,4.62,0,0,0,0,"Low Risk"
DEL-10191,DRV-017,"2026-09-02 08:46:00",16289,4.19,0,0,0,0,"Low Risk"
DEL-10619,DRV-017,"2026-09-02 09:12:00",9300,1.7,0,0,0,0,"Low Risk"
DEL-10632,DRV-017,"2026-09-02 09:24:00",16411,1.21,0,0,0,0,"Low Risk"
DEL-10645,DRV-017,"2026-09-02 09:26:00",23072,1.12,0,0,0,0,"Low Risk"
DEL-10657,DRV-017,"2026-09-02 09:37:00",13757,3.35,0,0,0,0,"Low Risk"
DEL-10771,DRV-017,"2026-09-02 09:42:00",24276,4.88,0,0,0,0,"Low Risk"
DEL-10810,DRV-017,"2026-09-02 09:50:00",8118,3.38,0,0,0,0,"Low Risk"
DEL-10814,DRV-017,"2026-09-02 09:58:00",18067,3.52,0,0,0,0,"Low Risk"
DEL-10831,DRV-017,"2026-09-02 10:02:00",17088,3,0,0,0,0,"Low Risk"
DEL-10837,DRV-017,"2026-09-02 10:15:00",3547,1.22,0,0,0,0,"Low Risk"
DEL-10876,DRV-017,"2026-09-02 10:26:00",845,2.27,0,0,0,0,"Low Risk"
DEL-10005,DRV-018,"2026-09-02 08:11:00",712,2.38,0,0,0,0,"Low Risk"
DEL-10101,DRV-018,"2026-09-02 08:38:00",1451,3.66,0,0,0,0,"Low Risk"
DEL-10163,DRV-018,"2026-09-02 09:04:00",14096,4.27,0,0,0,0,"Low Risk"
DEL-10226,DRV-018,"2026-09-02 09:13:00",14561,3.44,0,0,0,0,"Low Risk"
DEL-10510,DRV-018,"2026-09-02 09:31:00",12593,2.32,0,0,0,0,"Low Risk"
DEL-10579,DRV-018,"2026-09-02 09:37:00",5370,3.64,0,0,0,0,"Low Risk"
DEL-10633,DRV-018,"2026-09-02 09:44:00",20758,1.15,0,0,0,0,"Low Risk"
DEL-10669,DRV-018,"2026-09-02 09:59:00",6024,3.01,0,0,0,0,"Low Risk"
DEL-10684,DRV-018,"2026-09-02 10:04:00",23461,4.29,0,0,0,0,"Low Risk"
DEL-10830,DRV-018,"2026-09-02 10:17:00",6874,3.21,0,0,0,0,"Low Risk"
DEL-10851,DRV-018,"2026-09-02 10:31:00",19223,4.29,0,0,0,0,"Low Risk"
DEL-10884,DRV-018,"2026-09-02 10:43:00",16621,1.05,0,0,0,0,"Low Risk"
DEL-10048,DRV-019,"2026-09-02 08:14:00",2416,4.09,0,0,0,0,"Low Risk"
DEL-10153,DRV-019,"2026-09-02 08:24:00",13622,2.8,0,0,0,0,"Low Risk"
DEL-10164,DRV-019,"2026-09-02 08:41:00",19732,4.46,0,0,0,0,"Low Risk"
DEL-10284,DRV-019,"2026-09-02 08:55:00",4492,2.72,0,0,0,0,"Low Risk"
DEL-10342,DRV-019,"2026-09-02 09:04:00",17023,4.17,0,0,0,0,"Low Risk"
DEL-10751,DRV-019,"2026-09-02 09:37:00",17436,2.72,0,0,0,0,"Low Risk"
DEL-10752,DRV-019,"2026-09-02 09:51:00",6808,4.81,0,0,0,0,"Low Risk"
DEL-10861,DRV-019,"2026-09-02 10:04:00",5246,2.65,0,0,0,0,"Low Risk"
DEL-10870,DRV-019,"2026-09-02 10:13:00",4642,1.06,0,0,0,0,"Low Risk"
DEL-10939,DRV-019,"2026-09-02 10:16:00",5350,1.32,0,0,0,0,"Low Risk"
DEL-10984,DRV-019,"2026-09-02 10:25:00",2287,2.85,0,0,0,0,"Low Risk"
DEL-10082,DRV-020,"2026-09-02 08:06:00",513,1.83,0,0,0,0,"Low Risk"
DEL-10176,DRV-020,"2026-09-02 08:18:00",2007,2.15,0,0,0,0,"Low Risk"
DEL-10182,DRV-020,"2026-09-02 08:30:00",14403,2.82,0,0,0,0,"Low Risk"
DEL-10183,DRV-020,"2026-09-02 08:43:00",13105,1.88,0,0,0,0,"Low Risk"
DEL-10236,DRV-020,"2026-09-02 08:57:00",13451,1.08,0,0,0,0,"Low Risk"
DEL-10237,DRV-020,"2026-09-02 09:06:00",4996,2.32,0,0,0,0,"Low Risk"
DEL-10251,DRV-020,"2026-09-02 09:15:00",19879,3.04,0,0,0,0,"Low Risk"
DEL-10252,DRV-020,"2026-09-02 09:20:00",1732,4.3,0,0,0,0,"Low Risk"
DEL-10360,DRV-020,"2026-09-02 09:25:00",23598,2.24,0,0,0,0,"Low Risk"
DEL-10380,DRV-020,"2026-09-02 09:29:00",19272,3.65,0,0,0,0,"Low Risk"
DEL-10468,DRV-020,"2026-09-02 09:44:00",22083,4.11,0,0,0,0,"Low Risk"
DEL-10524,DRV-020,"2026-09-02 09:55:00",4862,1.39,0,0,0,0,"Low Risk"
DEL-10613,DRV-020,"2026-09-02 10:01:00",2126,1.63,0,0,0,0,"Low Risk"
DEL-10762,DRV-020,"2026-09-02 10:08:00",9724,2.56,0,0,0,0,"Low Risk"
DEL-10855,DRV-020,"2026-09-02 10:16:00",19106,1.39,0,0,0,0,"Low Risk"
DEL-10931,DRV-020,"2026-09-02 10:20:00",13600,4,0,0,0,0,"Low Risk"
DEL-10967,DRV-020,"2026-09-02 10:33:00",17664,4.97,0,0,0,0,"Low Risk"
DEL-10080,DRV-021,"2026-09-02 08:12:00",10188,1.73,0,0,0,0,"Low Risk"
DEL-10096,DRV-021,"2026-09-02 08:19:00",3140,1.95,0,0,0,0,"Low Risk"
DEL-10105,DRV-021,"2026-09-02 08:33:00",12923,2.02,0,0,0,0,"Low Risk"
DEL-10121,DRV-021,"2026-09-02 08:48:00",7450,2.47,0,0,0,0,"Low Risk"
DEL-10154,DRV-021,"2026-09-02 08:55:00",4298,3.62,0,0,0,0,"Low Risk"
DEL-10166,DRV-021,"2026-09-02 09:04:00",23355,1.94,0,0,0,0,"Low Risk"
DEL-10219,DRV-021,"2026-09-02 09:13:00",22294,4.83,0,0,0,0,"Low Risk"
DEL-10409,DRV-021,"2026-09-02 09:18:00",13877,2.53,0,0,0,0,"Low Risk"
DEL-10441,DRV-021,"2026-09-02 09:27:00",7288,3.85,0,0,0,0,"Low Risk"
DEL-10570,DRV-021,"2026-09-02 09:30:00",23803,2.62,0,0,0,0,"Low Risk"
DEL-10596,DRV-021,"2026-09-02 09:37:00",5661,4.18,0,0,0,0,"Low Risk"
DEL-10750,DRV-021,"2026-09-02 09:46:00",4215,3.15,0,0,0,0,"Low Risk"
DEL-10813,DRV-021,"2026-09-02 09:55:00",3992,3.65,0,0,0,0,"Low Risk"
DEL-10863,DRV-021,"2026-09-02 10:10:00",10047,3.42,0,0,0,0,"Low Risk"
DEL-10896,DRV-021,"2026-09-02 10:14:00",9547,2.33,0,0,0,0,"Low Risk"
DEL-10923,DRV-021,"2026-09-02 10:20:00",11138,4.02,0,0,0,0,"Low Risk"
DEL-10944,DRV-021,"2026-09-02 10:34:00",19374,3.71,0,0,0,0,"Low Risk"
DEL-10987,DRV-021,"2026-09-02 10:41:00",6361,4.49,0,0,0,0,"Low Risk"
DEL-10069,DRV-022,"2026-09-02 08:11:00",13991,2.08,0,0,0,0,"Low Risk"
DEL-10205,DRV-022,"2026-09-02 08:22:00",4626,1.24,0,0,0,0,"Low Risk"
DEL-10231,DRV-022,"2026-09-02 08:26:00",10711,4.01,0,0,0,0,"Low Risk"
DEL-10259,DRV-022,"2026-09-02 08:36:00",2215,1.29,0,0,0,0,"Low Risk"
DEL-10264,DRV-022,"2026-09-02 08:39:00",22458,3.59,0,0,0,0,"Low Risk"
DEL-10344,DRV-022,"2026-09-02 08:47:00",12480,3.45,0,0,0,0,"Low Risk"
DEL-10416,DRV-022,"2026-09-02 09:02:00",1002,4.88,0,0,0,0,"Low Risk"
DEL-10461,DRV-022,"2026-09-02 09:15:00",14610,2.24,0,0,0,0,"Low Risk"
